"MSN","StateCode","Year","Data","Description"
"JFTXB","NM",1973,14911.47969,"Jet fuel total end-use consumption."
"JFTXB","NM",1974,15045.67873,"Jet fuel total end-use consumption."
"JFTXB","NM",1975,14610.54371,"Jet fuel total end-use consumption."
"JFTXB","NM",1976,13350.26906,"Jet fuel total end-use consumption."
"JFTXB","NM",1977,14203.35201,"Jet fuel total end-use consumption."
"JFTXB","NM",1978,12805.02927,"Jet fuel total end-use consumption."
"JFTXB","NM",1979,14479.75224,"Jet fuel total end-use consumption."
"JFTXB","NM",1980,14565.27461,"Jet fuel total end-use consumption."
"JFTXB","NM",1981,13908.94932,"Jet fuel total end-use consumption."
"JFTXB","NM",1982,14314.06842,"Jet fuel total end-use consumption."
"JFTXB","NM",1983,14381.78616,"Jet fuel total end-use consumption."
"JFTXB","NM",1984,16377.33127,"Jet fuel total end-use consumption."
"JFTXB","NM",1985,15669.6907,"Jet fuel total end-use consumption."
"JFTXB","NM",1986,15210.35701,"Jet fuel total end-use consumption."
"JFTXB","NM",1987,16356.11686,"Jet fuel total end-use consumption."
"JFTXB","NM",1988,15371.49073,"Jet fuel total end-use consumption."
"JFTXB","NM",1989,15607.24372,"Jet fuel total end-use consumption."
"JFTXB","NM",1990,15997.85568,"Jet fuel total end-use consumption."
"JFTXB","NM",1991,13483.66267,"Jet fuel total end-use consumption."
"JFTXB","NM",1992,15590.39755,"Jet fuel total end-use consumption."
"JFTXB","NM",1993,18309.71081,"Jet fuel total end-use consumption."
"JFTXB","NM",1994,14599.48882,"Jet fuel total end-use consumption."
"JFTXB","NM",1995,12579.89596,"Jet fuel total end-use consumption."
"JFTXB","NM",1996,9151.81627,"Jet fuel total end-use consumption."
"JFTXB","NM",1997,9930.31564,"Jet fuel total end-use consumption."
"JFTXB","NM",1998,12461.93725,"Jet fuel total end-use consumption."
"JFTXB","NM",1999,15441.46237,"Jet fuel total end-use consumption."
"JFTXB","NM",2000,17109.00574,"Jet fuel total end-use consumption."
"JFTXB","NM",2001,17380.62324,"Jet fuel total end-use consumption."
"JFTXB","NM",2002,14231.33939,"Jet fuel total end-use consumption."
"JFTXB","NM",2003,13824.5682,"Jet fuel total end-use consumption."
"JFTXB","NM",2004,12891.77462,"Jet fuel total end-use consumption."
"JFTXB","NM",2005,12941.79955,"Jet fuel total end-use consumption."
"JFTXB","NM",2006,13343.73519,"Jet fuel total end-use consumption."
"JFTXB","NM",2007,11019.32986,"Jet fuel total end-use consumption."
"JFTXB","NM",2008,10196.76612,"Jet fuel total end-use consumption."
"JFTXB","NM",2009,7587.28226,"Jet fuel total end-use consumption."
"JFTXB","TX",1960,58553.6845,"Jet fuel total end-use consumption."
"JFTXB","TX",1961,63945.86159,"Jet fuel total end-use consumption."
"JFTXB","TX",1962,76441.88697,"Jet fuel total end-use consumption."
"JFTXB","TX",1963,79790.24463,"Jet fuel total end-use consumption."
"JFTXB","TX",1964,84507.03126,"Jet fuel total end-use consumption."
"JFTXB","TX",1965,84341.99923,"Jet fuel total end-use consumption."
"JFTXB","TX",1966,97166.93501,"Jet fuel total end-use consumption."
"JFTXB","TX",1967,116822.4468,"Jet fuel total end-use consumption."
"JFTXB","TX",1968,133916.7054,"Jet fuel total end-use consumption."
"JFTXB","TX",1969,139241.964,"Jet fuel total end-use consumption."
"JFTXB","TX",1970,135936.2979,"Jet fuel total end-use consumption."
"JFTXB","TX",1971,139441.5159,"Jet fuel total end-use consumption."
"JFTXB","TX",1972,144398.2006,"Jet fuel total end-use consumption."
"JFTXB","TX",1973,148191.7311,"Jet fuel total end-use consumption."
"JFTXB","TX",1974,144861.0374,"Jet fuel total end-use consumption."
"JFTXB","TX",1975,152661.5889,"Jet fuel total end-use consumption."
"JFTXB","TX",1976,143321.1193,"Jet fuel total end-use consumption."
"JFTXB","TX",1977,149255.0671,"Jet fuel total end-use consumption."
"JFTXB","TX",1978,156520.6478,"Jet fuel total end-use consumption."
"JFTXB","TX",1979,163989.4691,"Jet fuel total end-use consumption."
"JFTXB","TX",1980,173277.1752,"Jet fuel total end-use consumption."
"JFTXB","TX",1981,173398.5099,"Jet fuel total end-use consumption."
"JFTXB","TX",1982,240661.1816,"Jet fuel total end-use consumption."
"JFTXB","TX",1983,266029.8204,"Jet fuel total end-use consumption."
"JFTXB","TX",1984,364335.8427,"Jet fuel total end-use consumption."
"JFTXB","TX",1985,420546.5227,"Jet fuel total end-use consumption."
"JFTXB","TX",1986,453003.1629,"Jet fuel total end-use consumption."
"JFTXB","TX",1987,477555.3401,"Jet fuel total end-use consumption."
"JFTXB","TX",1988,535497.5712,"Jet fuel total end-use consumption."
"JFTXB","TX",1989,526931.1949,"Jet fuel total end-use consumption."
"JFTXB","TX",1990,542138.9221,"Jet fuel total end-use consumption."
"JFTXB","TX",1991,512814.5798,"Jet fuel total end-use consumption."
"JFTXB","TX",1992,509099.7641,"Jet fuel total end-use consumption."
"JFTXB","TX",1993,492025.5909,"Jet fuel total end-use consumption."
"JFTXB","TX",1994,472452.673,"Jet fuel total end-use consumption."
"JFTXB","TX",1995,470478.5401,"Jet fuel total end-use consumption."
"JFTXB","TX",1996,566221.0273,"Jet fuel total end-use consumption."
"JFTXB","TX",1997,599045.9414,"Jet fuel total end-use consumption."
"JFTXB","TX",1998,615962.246,"Jet fuel total end-use consumption."
"JFTXB","TX",1999,594761.712,"Jet fuel total end-use consumption."
"JFTXB","TX",2000,582403.4468,"Jet fuel total end-use consumption."
"JFTXB","TX",2001,639833.9591,"Jet fuel total end-use consumption."
"JFTXB","TX",2002,655439.9916,"Jet fuel total end-use consumption."
"JFTXB","TX",2003,574566.6221,"Jet fuel total end-use consumption."
"JFTXB","TX",2004,503613.4207,"Jet fuel total end-use consumption."
"JFTXB","TX",2005,455765.4372,"Jet fuel total end-use consumption."
"JFTXB","TX",2006,461834.1642,"Jet fuel total end-use consumption."
"JFTXB","TX",2007,427566.2972,"Jet fuel total end-use consumption."
"JFTXB","TX",2008,411165.1509,"Jet fuel total end-use consumption."
"JFTXB","TX",2009,350450.5889,"Jet fuel total end-use consumption."
"KSTXB","AZ",1960,363.56068,"Kerosene total end-use consumption."
"KSTXB","AZ",1961,208.36015,"Kerosene total end-use consumption."
"KSTXB","AZ",1962,141.99194,"Kerosene total end-use consumption."
"KSTXB","AZ",1963,81.83999,"Kerosene total end-use consumption."
"KSTXB","AZ",1964,153.65309,"Kerosene total end-use consumption."
"KSTXB","AZ",1965,175.64764,"Kerosene total end-use consumption."
"KSTXB","AZ",1966,211.04642,"Kerosene total end-use consumption."
"KSTXB","AZ",1967,243.66377,"Kerosene total end-use consumption."
"KSTXB","AZ",1968,79.24449,"Kerosene total end-use consumption."
"KSTXB","AZ",1969,79.47974,"Kerosene total end-use consumption."
"KSTXB","AZ",1970,935.54972,"Kerosene total end-use consumption."
"KSTXB","AZ",1971,895.85972,"Kerosene total end-use consumption."
"KSTXB","AZ",1972,583.99617,"Kerosene total end-use consumption."
"KSTXB","AZ",1973,510.29983,"Kerosene total end-use consumption."
"KSTXB","AZ",1974,1275.74972,"Kerosene total end-use consumption."
"KSTXB","AZ",1975,1205.09272,"Kerosene total end-use consumption."
"KSTXB","AZ",1976,1975.07436,"Kerosene total end-use consumption."
"KSTXB","AZ",1977,3180.03265,"Kerosene total end-use consumption."
"KSTXB","AZ",1978,2829.32921,"Kerosene total end-use consumption."
"KSTXB","AZ",1979,567,"Kerosene total end-use consumption."
"KSTXB","AZ",1980,413.91,"Kerosene total end-use consumption."
"KSTXB","AZ",1981,606.69,"Kerosene total end-use consumption."
"KSTXB","AZ",1982,102.07089,"Kerosene total end-use consumption."
"KSTXB","AZ",1983,37.12478,"Kerosene total end-use consumption."
"KSTXB","AZ",1984,31.86002,"Kerosene total end-use consumption."
"KSTXB","AZ",1985,92.87794,"Kerosene total end-use consumption."
"KSTXB","AZ",1986,315.23346,"Kerosene total end-use consumption."
"KSTXB","AZ",1987,283.77981,"Kerosene total end-use consumption."
"KSTXB","AZ",1988,316.04387,"Kerosene total end-use consumption."
"KSTXB","AZ",1989,281.60197,"Kerosene total end-use consumption."
"KSTXB","AZ",1990,112.59123,"Kerosene total end-use consumption."
"KSTXB","AZ",1991,205.79441,"Kerosene total end-use consumption."
"KSTXB","AZ",1992,17.6024,"Kerosene total end-use consumption."
"KSTXB","AZ",1993,19.75735,"Kerosene total end-use consumption."
"KSTXB","AZ",1994,17.08615,"Kerosene total end-use consumption."
"KSTXB","AZ",1995,21.40391,"Kerosene total end-use consumption."
"KSTXB","AZ",1996,38.83128,"Kerosene total end-use consumption."
"KSTXB","AZ",1997,46.73776,"Kerosene total end-use consumption."
"KSTXB","AZ",1998,61.03046,"Kerosene total end-use consumption."
"KSTXB","AZ",1999,49.96614,"Kerosene total end-use consumption."
"KSTXB","AZ",2000,31.10879,"Kerosene total end-use consumption."
"KSTXB","AZ",2001,31.05346,"Kerosene total end-use consumption."
"KSTXB","AZ",2002,16.06503,"Kerosene total end-use consumption."
"KSTXB","AZ",2003,25.26887,"Kerosene total end-use consumption."
"KSTXB","AZ",2004,33.40526,"Kerosene total end-use consumption."
"KSTXB","AZ",2005,51.51807,"Kerosene total end-use consumption."
"KSTXB","AZ",2006,49.95361,"Kerosene total end-use consumption."
"KSTXB","AZ",2007,22.56649,"Kerosene total end-use consumption."
"KSTXB","AZ",2008,6.94161,"Kerosene total end-use consumption."
"KSTXB","AZ",2009,8.21227,"Kerosene total end-use consumption."
"KSTXB","CA",1960,5765.84489,"Kerosene total end-use consumption."
"KSTXB","CA",1961,6140.83606,"Kerosene total end-use consumption."
"KSTXB","CA",1962,5645.59746,"Kerosene total end-use consumption."
"KSTXB","CA",1963,5021.47028,"Kerosene total end-use consumption."
"KSTXB","CA",1964,5620.15696,"Kerosene total end-use consumption."
"KSTXB","CA",1965,4634.83059,"Kerosene total end-use consumption."
"KSTXB","CA",1966,4911.10826,"Kerosene total end-use consumption."
"KSTXB","CA",1967,4504.94779,"Kerosene total end-use consumption."
"KSTXB","CA",1968,3396.19188,"Kerosene total end-use consumption."
"KSTXB","CA",1969,4587.11693,"Kerosene total end-use consumption."
"KSTXB","CA",1970,5692.6783,"Kerosene total end-use consumption."
"KSTXB","CA",1971,5913.8083,"Kerosene total end-use consumption."
"KSTXB","CA",1972,6491.99713,"Kerosene total end-use consumption."
"KSTXB","CA",1973,5205.05835,"Kerosene total end-use consumption."
"KSTXB","CA",1974,11561.12717,"Kerosene total end-use consumption."
"KSTXB","CA",1975,11495.15371,"Kerosene total end-use consumption."
"KSTXB","CA",1976,11199.56952,"Kerosene total end-use consumption."
"KSTXB","CA",1977,15950.81883,"Kerosene total end-use consumption."
"KSTXB","CA",1978,17951.21518,"Kerosene total end-use consumption."
"KSTXB","CA",1979,19419.75,"Kerosene total end-use consumption."
"KSTXB","CA",1980,12003.39,"Kerosene total end-use consumption."
"KSTXB","CA",1981,6157.62,"Kerosene total end-use consumption."
"KSTXB","CA",1982,3028.1024,"Kerosene total end-use consumption."
"KSTXB","CA",1983,1624.17758,"Kerosene total end-use consumption."
"KSTXB","CA",1984,4413.69992,"Kerosene total end-use consumption."
"KSTXB","CA",1985,5195.76398,"Kerosene total end-use consumption."
"KSTXB","CA",1986,2784.04394,"Kerosene total end-use consumption."
"KSTXB","CA",1987,3884.489,"Kerosene total end-use consumption."
"KSTXB","CA",1988,1277.40542,"Kerosene total end-use consumption."
"KSTXB","CA",1989,1089.68873,"Kerosene total end-use consumption."
"KSTXB","CA",1990,823.77888,"Kerosene total end-use consumption."
"KSTXB","CA",1991,789.19092,"Kerosene total end-use consumption."
"KSTXB","CA",1992,425.45298,"Kerosene total end-use consumption."
"KSTXB","CA",1993,740.45035,"Kerosene total end-use consumption."
"KSTXB","CA",1994,681.41595,"Kerosene total end-use consumption."
"KSTXB","CA",1995,928.35183,"Kerosene total end-use consumption."
"KSTXB","CA",1996,1668.53794,"Kerosene total end-use consumption."
"KSTXB","CA",1997,2029.05968,"Kerosene total end-use consumption."
"KSTXB","CA",1998,2690.14874,"Kerosene total end-use consumption."
"KSTXB","CA",1999,1633.72415,"Kerosene total end-use consumption."
"KSTXB","CA",2000,2104.25006,"Kerosene total end-use consumption."
"KSTXB","CA",2001,2580.57712,"Kerosene total end-use consumption."
"KSTXB","CA",2002,1465.40261,"Kerosene total end-use consumption."
"KSTXB","CA",2003,1609.56881,"Kerosene total end-use consumption."
"KSTXB","CA",2004,2215.33709,"Kerosene total end-use consumption."
"KSTXB","CA",2005,2291.22069,"Kerosene total end-use consumption."
"KSTXB","CA",2006,2163.49436,"Kerosene total end-use consumption."
"KSTXB","CA",2007,1216.78432,"Kerosene total end-use consumption."
"KSTXB","CA",2008,674.08923,"Kerosene total end-use consumption."
"KSTXB","CA",2009,1142.46582,"Kerosene total end-use consumption."
"KSTXB","NM",1960,2749.4409,"Kerosene total end-use consumption."
"KSTXB","NM",1961,1064.95607,"Kerosene total end-use consumption."
"KSTXB","NM",1962,738.36067,"Kerosene total end-use consumption."
"KSTXB","NM",1963,964.54961,"Kerosene total end-use consumption."
"KSTXB","NM",1964,2109.78466,"Kerosene total end-use consumption."
"KSTXB","NM",1965,2130.44666,"Kerosene total end-use consumption."
"KSTXB","NM",1966,3496.54787,"Kerosene total end-use consumption."
"KSTXB","NM",1967,4912.94903,"Kerosene total end-use consumption."
"KSTXB","NM",1968,4896.19117,"Kerosene total end-use consumption."
"KSTXB","NM",1969,6108.61039,"Kerosene total end-use consumption."
"KSTXB","NM",1970,5636.0011,"Kerosene total end-use consumption."
"KSTXB","NM",1971,3577.78486,"Kerosene total end-use consumption."
"KSTXB","NM",1972,3742.1314,"Kerosene total end-use consumption."
"KSTXB","NM",1973,6520.54264,"Kerosene total end-use consumption."
"KSTXB","NM",1974,3549.44155,"Kerosene total end-use consumption."
"KSTXB","NM",1975,3708.84486,"Kerosene total end-use consumption."
"KSTXB","NM",1976,3209.51977,"Kerosene total end-use consumption."
"KSTXB","NM",1977,4716.61003,"Kerosene total end-use consumption."
"KSTXB","NM",1978,4484.99801,"Kerosene total end-use consumption."
"KSTXB","NM",1979,5074.65,"Kerosene total end-use consumption."
"KSTXB","NM",1980,7592.13,"Kerosene total end-use consumption."
"KSTXB","NM",1981,4348.89,"Kerosene total end-use consumption."
"KSTXB","NM",1982,3317.30318,"Kerosene total end-use consumption."
"KSTXB","NM",1983,10983.27915,"Kerosene total end-use consumption."
"KSTXB","NM",1984,1472.44837,"Kerosene total end-use consumption."
"KSTXB","NM",1985,1080.24586,"Kerosene total end-use consumption."
"KSTXB","NM",1986,386.78518,"Kerosene total end-use consumption."
"KSTXB","NM",1987,339.40166,"Kerosene total end-use consumption."
"KSTXB","NM",1988,287.69303,"Kerosene total end-use consumption."
"KSTXB","NM",1989,399.58855,"Kerosene total end-use consumption."
"KSTXB","NM",1990,319.95352,"Kerosene total end-use consumption."
"KSTXB","NM",1991,367.43982,"Kerosene total end-use consumption."
"KSTXB","NM",1992,129.67664,"Kerosene total end-use consumption."
"KSTXB","NM",1993,97.14167,"Kerosene total end-use consumption."
"KSTXB","NM",1994,62.8803,"Kerosene total end-use consumption."
"KSTXB","NM",1995,91.56909,"Kerosene total end-use consumption."
"KSTXB","NM",1996,95.75019,"Kerosene total end-use consumption."
"KSTXB","NM",1997,81.56017,"Kerosene total end-use consumption."
"KSTXB","NM",1998,98.99027,"Kerosene total end-use consumption."
"KSTXB","NM",1999,265.64336,"Kerosene total end-use consumption."
"KSTXB","NM",2000,164.48052,"Kerosene total end-use consumption."
"KSTXB","NM",2001,159.61582,"Kerosene total end-use consumption."
"KSTXB","NM",2002,98.24137,"Kerosene total end-use consumption."
"KSTXB","NM",2003,65.66688,"Kerosene total end-use consumption."
"KSTXB","NM",2004,55.89276,"Kerosene total end-use consumption."
"KSTXB","NM",2005,49.14569,"Kerosene total end-use consumption."
"KSTXB","NM",2006,53.90485,"Kerosene total end-use consumption."
"KSTXB","NM",2007,29.28073,"Kerosene total end-use consumption."
"KSTXB","NM",2008,12.58689,"Kerosene total end-use consumption."
"KSTXB","NM",2009,7.69011,"Kerosene total end-use consumption."
"KSTXB","TX",1960,19228.95076,"Kerosene total end-use consumption."
"KSTXB","TX",1961,7709.32471,"Kerosene total end-use consumption."
"KSTXB","TX",1962,8263.92788,"Kerosene total end-use consumption."
"KSTXB","TX",1963,11954.48976,"Kerosene total end-use consumption."
"KSTXB","TX",1964,20902.72887,"Kerosene total end-use consumption."
"KSTXB","TX",1965,19610.20621,"Kerosene total end-use consumption."
"KSTXB","TX",1966,42311.96426,"Kerosene total end-use consumption."
"KSTXB","TX",1967,39824.87195,"Kerosene total end-use consumption."
"KSTXB","TX",1968,39492.05072,"Kerosene total end-use consumption."
"KSTXB","TX",1969,42305.93434,"Kerosene total end-use consumption."
"KSTXB","TX",1970,42524.98736,"Kerosene total end-use consumption."
"KSTXB","TX",1971,32438.06065,"Kerosene total end-use consumption."
"KSTXB","TX",1972,41304.97708,"Kerosene total end-use consumption."
"KSTXB","TX",1973,49380.01373,"Kerosene total end-use consumption."
"KSTXB","TX",1974,43074.97945,"Kerosene total end-use consumption."
"KSTXB","TX",1975,40802.56809,"Kerosene total end-use consumption."
"KSTXB","TX",1976,30271.3815,"Kerosene total end-use consumption."
"KSTXB","TX",1977,38616.29082,"Kerosene total end-use consumption."
"KSTXB","TX",1978,46250.17736,"Kerosene total end-use consumption."
"KSTXB","TX",1979,100188.9,"Kerosene total end-use consumption."
"KSTXB","TX",1980,87062.85,"Kerosene total end-use consumption."
"KSTXB","TX",1981,60924.15,"Kerosene total end-use consumption."
"KSTXB","TX",1982,57426.20402,"Kerosene total end-use consumption."
"KSTXB","TX",1983,80946.97576,"Kerosene total end-use consumption."
"KSTXB","TX",1984,8169.13846,"Kerosene total end-use consumption."
"KSTXB","TX",1985,4401.57666,"Kerosene total end-use consumption."
"KSTXB","TX",1986,3844.90213,"Kerosene total end-use consumption."
"KSTXB","TX",1987,3316.3893,"Kerosene total end-use consumption."
"KSTXB","TX",1988,1322.36171,"Kerosene total end-use consumption."
"KSTXB","TX",1989,3984.27595,"Kerosene total end-use consumption."
"KSTXB","TX",1990,1131.98715,"Kerosene total end-use consumption."
"KSTXB","TX",1991,529.34038,"Kerosene total end-use consumption."
"KSTXB","TX",1992,982.46783,"Kerosene total end-use consumption."
"KSTXB","TX",1993,861.0094,"Kerosene total end-use consumption."
"KSTXB","TX",1994,838.79768,"Kerosene total end-use consumption."
"KSTXB","TX",1995,1112.33788,"Kerosene total end-use consumption."
"KSTXB","TX",1996,1344.29327,"Kerosene total end-use consumption."
"KSTXB","TX",1997,2066.5699,"Kerosene total end-use consumption."
"KSTXB","TX",1998,2440.04493,"Kerosene total end-use consumption."
"KSTXB","TX",1999,1259.3798,"Kerosene total end-use consumption."
"KSTXB","TX",2000,1832.75118,"Kerosene total end-use consumption."
"KSTXB","TX",2001,3416.60615,"Kerosene total end-use consumption."
"KSTXB","TX",2002,837.63523,"Kerosene total end-use consumption."
"KSTXB","TX",2003,1411.80029,"Kerosene total end-use consumption."
"KSTXB","TX",2004,1834.66033,"Kerosene total end-use consumption."
"KSTXB","TX",2005,1690.02826,"Kerosene total end-use consumption."
"KSTXB","TX",2006,1688.58009,"Kerosene total end-use consumption."
"KSTXB","TX",2007,1047.45646,"Kerosene total end-use consumption."
"KSTXB","TX",2008,786.62399,"Kerosene total end-use consumption."
"KSTXB","TX",2009,615.53128,"Kerosene total end-use consumption."
"LGTXB","AZ",1960,2903.00986,"LPG total end-use consumption."
"LGTXB","AZ",1961,3033.06774,"LPG total end-use consumption."
"LGTXB","AZ",1962,3926.29514,"LPG total end-use consumption."
"LGTXB","AZ",1963,4049.56985,"LPG total end-use consumption."
"LGTXB","AZ",1964,4139.33166,"LPG total end-use consumption."
"LGTXB","AZ",1965,4233.62057,"LPG total end-use consumption."
"LGTXB","AZ",1966,2978.28198,"LPG total end-use consumption."
"LGTXB","AZ",1967,4088.06101,"LPG total end-use consumption."
"LGTXB","AZ",1968,4159.82391,"LPG total end-use consumption."
"LGTXB","AZ",1969,4602.21743,"LPG total end-use consumption."
"LGTXB","AZ",1970,4927.29454,"LPG total end-use consumption."
"LGTXB","AZ",1971,4994.31856,"LPG total end-use consumption."
"LGTXB","AZ",1972,5359.61142,"LPG total end-use consumption."
"LGTXB","AZ",1973,5102.49467,"LPG total end-use consumption."
"LGTXB","AZ",1974,5509.50447,"LPG total end-use consumption."
"LGTXB","AZ",1975,4157.96954,"LPG total end-use consumption."
"LGTXB","AZ",1976,3395.565,"LPG total end-use consumption."
"LGTXB","AZ",1977,3474.9137,"LPG total end-use consumption."
"LGTXB","AZ",1978,4186.7658,"LPG total end-use consumption."
"LGTXB","AZ",1979,6400.73962,"LPG total end-use consumption."
"LGTXB","AZ",1980,5838.19498,"LPG total end-use consumption."
"LGTXB","AZ",1981,4656.55284,"LPG total end-use consumption."
"LGTXB","AZ",1982,5983.7087,"LPG total end-use consumption."
"LGTXB","AZ",1983,5978.14747,"LPG total end-use consumption."
"LGTXB","AZ",1984,5439.12541,"LPG total end-use consumption."
"LGTXB","AZ",1985,6204.45255,"LPG total end-use consumption."
"LGTXB","AZ",1986,6202.91174,"LPG total end-use consumption."
"LGTXB","AZ",1987,7107.69893,"LPG total end-use consumption."
"LGTXB","AZ",1988,6283.52686,"LPG total end-use consumption."
"LGTXB","AZ",1989,5921.21174,"LPG total end-use consumption."
"LGTXB","AZ",1990,5465.4643,"LPG total end-use consumption."
"LGTXB","AZ",1991,6142.76744,"LPG total end-use consumption."
"LGTXB","AZ",1992,7591.24457,"LPG total end-use consumption."
"LGTXB","AZ",1993,6646.02971,"LPG total end-use consumption."
"LGTXB","AZ",1994,6784.7275,"LPG total end-use consumption."
"LGTXB","AZ",1995,7020.01408,"LPG total end-use consumption."
"LGTXB","AZ",1996,5870.45121,"LPG total end-use consumption."
"LGTXB","AZ",1997,4352.63186,"LPG total end-use consumption."
"LGTXB","AZ",1998,4860.6753,"LPG total end-use consumption."
"LGTXB","AZ",1999,6540.91225,"LPG total end-use consumption."
"LGTXB","AZ",2000,5987.87765,"LPG total end-use consumption."
"LGTXB","AZ",2001,5962.49841,"LPG total end-use consumption."
"LGTXB","AZ",2002,5452.01681,"LPG total end-use consumption."
"LGTXB","AZ",2003,6615.2348,"LPG total end-use consumption."
"LGTXB","AZ",2004,5699.72863,"LPG total end-use consumption."
"LGTXB","AZ",2005,5048.60697,"LPG total end-use consumption."
"LGTXB","AZ",2006,5648.77695,"LPG total end-use consumption."
"LGTXB","AZ",2007,5633.41659,"LPG total end-use consumption."
"LGTXB","AZ",2008,9086.19109,"LPG total end-use consumption."
"LGTXB","AZ",2009,7318.52855,"LPG total end-use consumption."
"LGTXB","CA",1960,35651.67368,"LPG total end-use consumption."
"LGTXB","CA",1961,36145.50024,"LPG total end-use consumption."
"LGTXB","CA",1962,40829.10705,"LPG total end-use consumption."
"LGTXB","CA",1963,44069.33098,"LPG total end-use consumption."
"LGTXB","CA",1964,43878.33133,"LPG total end-use consumption."
"LGTXB","CA",1965,44236.19439,"LPG total end-use consumption."
"LGTXB","CA",1966,39935.66324,"LPG total end-use consumption."
"LGTXB","CA",1967,43559.3354,"LPG total end-use consumption."
"LGTXB","CA",1968,47123.77038,"LPG total end-use consumption."
"LGTXB","CA",1969,56973.41058,"LPG total end-use consumption."
"LGTXB","CA",1970,58694.7742,"LPG total end-use consumption."
"LGTXB","CA",1971,60923.01101,"LPG total end-use consumption."
"LGTXB","CA",1972,65818.23983,"LPG total end-use consumption."
"LGTXB","CA",1973,70897.51193,"LPG total end-use consumption."
"LGTXB","CA",1974,75764.18929,"LPG total end-use consumption."
"LGTXB","CA",1975,71567.22215,"LPG total end-use consumption."
"LGTXB","CA",1976,70881.67937,"LPG total end-use consumption."
"LGTXB","CA",1977,63610.58125,"LPG total end-use consumption."
"LGTXB","CA",1978,71891.48024,"LPG total end-use consumption."
"LGTXB","CA",1979,85187.67316,"LPG total end-use consumption."
"LGTXB","CA",1980,70530.03066,"LPG total end-use consumption."
"LGTXB","CA",1981,62378.94026,"LPG total end-use consumption."
"LGTXB","CA",1982,58816.80355,"LPG total end-use consumption."
"LGTXB","CA",1983,58761.72629,"LPG total end-use consumption."
"LGTXB","CA",1984,74380.64378,"LPG total end-use consumption."
"LGTXB","CA",1985,73849.49905,"LPG total end-use consumption."
"LGTXB","CA",1986,73233.91333,"LPG total end-use consumption."
"LGTXB","CA",1987,81697.76601,"LPG total end-use consumption."
"LGTXB","CA",1988,83258.38295,"LPG total end-use consumption."
"LGTXB","CA",1989,90960.45404,"LPG total end-use consumption."
"LGTXB","CA",1990,72469.36013,"LPG total end-use consumption."
"LGTXB","CA",1991,67206.6324,"LPG total end-use consumption."
"LGTXB","CA",1992,76424.11999,"LPG total end-use consumption."
"LGTXB","CA",1993,60059.13198,"LPG total end-use consumption."
"LGTXB","CA",1994,65790.0381,"LPG total end-use consumption."
"LGTXB","CA",1995,53614.51632,"LPG total end-use consumption."
"LGTXB","CA",1996,39431.12161,"LPG total end-use consumption."
"LGTXB","CA",1997,32015.94489,"LPG total end-use consumption."
"LGTXB","CA",1998,39523.7582,"LPG total end-use consumption."
"LGTXB","CA",1999,44012.12986,"LPG total end-use consumption."
"LGTXB","CA",2000,45297.13542,"LPG total end-use consumption."
"LGTXB","CA",2001,39970.93114,"LPG total end-use consumption."
"LGTXB","CA",2002,53098.36689,"LPG total end-use consumption."
"LGTXB","CA",2003,53304.65124,"LPG total end-use consumption."
"LGTXB","CA",2004,53656.8384,"LPG total end-use consumption."
"LGTXB","CA",2005,44797.23998,"LPG total end-use consumption."
"LGTXB","CA",2006,43584.27419,"LPG total end-use consumption."
"LGTXB","CA",2007,41314.3152,"LPG total end-use consumption."
"LGTXB","CA",2008,60266.8477,"LPG total end-use consumption."
"LGTXB","CA",2009,60934.41047,"LPG total end-use consumption."
"LGTXB","NM",1960,12087.95572,"LPG total end-use consumption."
"LGTXB","NM",1961,13068.04994,"LPG total end-use consumption."
"LGTXB","NM",1962,12308.70206,"LPG total end-use consumption."
"LGTXB","NM",1963,12429.54094,"LPG total end-use consumption."
"LGTXB","NM",1964,15655.15485,"LPG total end-use consumption."
"LGTXB","NM",1965,13374.29501,"LPG total end-use consumption."
"LGTXB","NM",1966,11813.63749,"LPG total end-use consumption."
"LGTXB","NM",1967,12409.99837,"LPG total end-use consumption."
"LGTXB","NM",1968,14666.92878,"LPG total end-use consumption."
"LGTXB","NM",1969,17522.1681,"LPG total end-use consumption."
"LGTXB","NM",1970,16677.87956,"LPG total end-use consumption."
"LGTXB","NM",1971,16255.66658,"LPG total end-use consumption."
"LGTXB","NM",1972,18899.27419,"LPG total end-use consumption."
"LGTXB","NM",1973,16933.6109,"LPG total end-use consumption."
"LGTXB","NM",1974,16181.25713,"LPG total end-use consumption."
"LGTXB","NM",1975,14358.42493,"LPG total end-use consumption."
"LGTXB","NM",1976,14299.69197,"LPG total end-use consumption."
"LGTXB","NM",1977,14481.22349,"LPG total end-use consumption."
"LGTXB","NM",1978,13221.85345,"LPG total end-use consumption."
"LGTXB","NM",1979,16546.69471,"LPG total end-use consumption."
"LGTXB","NM",1980,17305.87697,"LPG total end-use consumption."
"LGTXB","NM",1981,11364.92674,"LPG total end-use consumption."
"LGTXB","NM",1982,9832.92266,"LPG total end-use consumption."
"LGTXB","NM",1983,9887.71394,"LPG total end-use consumption."
"LGTXB","NM",1984,20573.2857,"LPG total end-use consumption."
"LGTXB","NM",1985,10816.72201,"LPG total end-use consumption."
"LGTXB","NM",1986,6394.44526,"LPG total end-use consumption."
"LGTXB","NM",1987,5622.23115,"LPG total end-use consumption."
"LGTXB","NM",1988,5465.82668,"LPG total end-use consumption."
